claim_id,product_category,product_age_months,warranty_period_months,receipt_available,serial_number_valid,damage_type,repair_history,purchase_price,claim_amount,days_since_purchase,claim_status
1441,Camera,19,36,1,1,Battery Failure,0,1922,1214.6,572,Valid
1442,Refrigerator,9,36,0,1,Screen Damage,4,1157,490.87,272,Manual Review
1443,Smartphone,3,12,1,1,Electrical Failure,0,608,118.41,93,Valid
1444,Tablet,54,36,0,0,Physical Damage,2,748,662.23,1630,Invalid
1445,TV,43,36,0,0,Water Damage,1,1740,1634.1,1295,Manual Review
1446,Tablet,11,36,1,1,Electrical Failure,2,973,843.37,327,Valid
1447,TV,1,36,1,1,Water Damage,4,373,218.54,36,Manual Review
1448,TV,42,36,0,0,Software Failure,3,737,273.59,1263,Manual Review
1449,Tablet,56,12,1,0,Water Damage,0,770,799.51,1674,Manual Review
1450,Refrigerator,44,36,0,1,Physical Damage,2,2086,1680.75,1323,Invalid
1451,Camera,6,36,1,1,Software Failure,1,1590,440.84,175,Valid
1452,Headphones,1,12,1,1,Electrical Failure,0,470,205.79,24,Valid
1453,Refrigerator,35,36,1,1,Software Failure,1,2184,1661.12,1058,Valid
1454,Laptop,22,36,1,1,Electrical Failure,1,1215,1120.57,660,Manual Review
1455,Smartphone,3,24,1,1,Electrical Failure,1,762,146.87,92,Valid
1456,Headphones,22,24,0,1,Physical Damage,4,412,423.72,663,Manual Review
1457,TV,30,12,0,1,Battery Failure,1,2093,2197.07,903,Manual Review
1458,TV,60,24,1,0,Water Damage,3,2490,1354.38,1798,Invalid
1459,Headphones,23,36,0,0,Unknown,4,348,128.45,693,Manual Review
1460,TV,41,12,0,0,Physical Damage,3,837,286.97,1220,Invalid
1461,Washing Machine,31,12,1,0,Unknown,2,1483,1299.27,927,Invalid
1462,Headphones,6,12,0,1,Screen Damage,2,334,332.76,180,Manual Review
1463,TV,25,12,1,0,Water Damage,3,2249,1113.73,757,Invalid
1464,Washing Machine,40,12,1,0,Software Failure,0,388,390.37,1209,Manual Review
1465,Camera,59,12,0,0,Unknown,1,2320,482.72,1769,Invalid
1466,Camera,11,12,1,1,Manufacturing Defect,2,1677,258.5,336,Valid
1467,Tablet,16,12,0,1,Software Failure,1,510,465.98,476,Manual Review
1468,Camera,10,36,1,1,Battery Failure,0,925,744.75,290,Valid
1469,TV,9,36,1,1,Electrical Failure,3,2021,1836.71,264,Manual Review
1470,Laptop,19,24,1,1,Battery Failure,1,2597,2284.42,579,Valid
1471,Smartphone,57,36,0,0,Unknown,3,264,204.06,1709,Invalid
1472,Refrigerator,30,24,0,0,Water Damage,2,2080,1526.96,900,Invalid
1473,Washing Machine,50,12,0,0,Water Damage,4,1608,1337.1,1503,Invalid
1474,Smartphone,59,36,1,0,Unknown,4,536,336.95,1774,Invalid
1475,Smartphone,20,36,0,1,Manufacturing Defect,4,788,660.47,608,Manual Review
1476,Refrigerator,51,36,0,1,Physical Damage,2,1791,1556.36,1534,Invalid
1477,Smartphone,1,12,1,1,Battery Failure,0,1066,417.0,24,Valid
1478,Washing Machine,43,36,0,0,Physical Damage,4,849,467.33,1293,Invalid
1479,Laptop,10,24,1,1,Software Failure,2,2525,1311.62,294,Valid
1480,Smartphone,60,36,1,0,Software Failure,0,292,250.22,1802,Manual Review
1481,Tablet,23,12,0,0,Unknown,4,138,110.79,689,Invalid
1482,TV,1,12,1,1,Software Failure,0,1154,615.35,40,Valid
1483,Camera,21,24,0,1,Screen Damage,1,2103,1819.21,631,Manual Review
1484,Washing Machine,13,36,0,0,Physical Damage,0,573,238.16,381,Manual Review
1485,TV,44,36,0,0,Physical Damage,4,1335,191.66,1321,Invalid
1486,Headphones,53,36,0,0,Water Damage,0,413,101.67,1588,Manual Review
1487,Smartphone,47,24,0,0,Electrical Failure,3,1491,1153.03,1403,Manual Review
1488,Tablet,23,36,0,1,Software Failure,1,527,578.75,687,Manual Review
1489,Laptop,12,12,0,1,Electrical Failure,1,1944,2137.02,365,Manual Review
1490,Headphones,31,24,1,1,Battery Failure,1,226,98.29,937,Manual Review
1491,Refrigerator,47,12,1,1,Screen Damage,1,2415,416.23,1407,Manual Review
1492,Headphones,45,24,1,0,Physical Damage,4,421,255.38,1350,Invalid
1493,Laptop,52,12,1,1,Physical Damage,4,2239,2118.91,1556,Manual Review
1494,Refrigerator,12,12,1,1,Unknown,2,778,382.7,361,Manual Review
1495,Washing Machine,21,36,1,1,Battery Failure,1,439,208.59,640,Valid
1496,Smartphone,50,12,0,1,Electrical Failure,4,264,259.93,1503,Manual Review
1497,TV,22,24,1,1,Software Failure,1,1354,978.26,666,Valid
1498,TV,37,24,1,0,Screen Damage,3,1361,791.34,1103,Manual Review
1499,Headphones,27,24,1,0,Manufacturing Defect,2,273,129.84,804,Manual Review
1500,Laptop,24,12,0,0,Battery Failure,1,639,278.39,711,Manual Review
